58869.751290	0.000056	0.0350470	0.0022140	1	2
58869.751346	0.000056	0.0330910	0.0023100	1	2
58869.751403	0.000056	0.0422550	0.0022180	1	2
58869.751460	0.000056	0.0373600	0.0022390	1	2
58869.751516	0.000056	0.0368900	0.0022480	1	2
58869.751573	0.000056	0.0379650	0.0022180	1	2
58869.751630	0.000056	0.0375190	0.0022410	1	2
58869.751686	0.000056	0.0349480	0.0021500	1	2
58869.751743	0.000056	0.0393030	0.0022380	1	2
58869.751799	0.000056	0.0365700	0.0024280	1	2
58869.751856	0.000056	0.0386000	0.0022620	1	2
58869.751913	0.000056	0.0381570	0.0022030	1	2
58869.751969	0.000056	0.0395070	0.0022230	1	2
58869.752026	0.000056	0.0362200	0.0021650	1	2
58869.752082	0.000056	0.0381420	0.0023100	1	2
58869.752139	0.000056	0.0336980	0.0023020	1	2
58869.752196	0.000056	0.0363560	0.0021670	1	2
58869.752252	0.000056	0.0336670	0.0022530	1	2
58869.752309	0.000056	0.0310230	0.0021510	1	2
58869.752365	0.000056	0.0353380	0.0023030	1	2
58869.752422	0.000056	0.0334400	0.0021890	1	2
58869.752479	0.000056	0.0344350	0.0022500	1	2
58869.752535	0.000056	0.0318810	0.0022790	1	2
58869.752592	0.000056	0.0271220	0.0022570	1	2
58869.752649	0.000056	0.0273950	0.0021320	1	2
58869.752705	0.000056	0.0192890	0.0021070	1	2
58869.752762	0.000056	0.0138270	0.0021450	1	2
58869.752818	0.000056	0.0055220	0.0020530	1	2
58869.752875	0.000056	0.0060490	0.0022140	1	2
58869.752932	0.000056	0.0033990	0.0019920	1	2
58869.752988	0.000056	-0.0024280	-0.0021490	1	2
58869.753045	0.000056	0.0036350	0.0021100	1	2
58869.753101	0.000056	0.0001990	0.0020690	1	2
58869.753158	0.000056	0.0088260	0.0020330	1	2
58869.753215	0.000056	0.0009390	0.0020640	1	2
58869.753271	0.000056	0.0034320	0.0020720	1	2
58869.753328	0.000056	-0.0013040	-0.0021460	1	2
58869.753384	0.000056	0.0050520	0.0021620	1	2
58869.753441	0.000056	-0.0006270	-0.0020430	1	2
58869.753498	0.000056	0.0016230	0.0019630	1	2
58869.753554	0.000056	0.0028610	0.0020080	1	2
58869.753611	0.000056	-0.0048320	-0.0021180	1	2
58869.753668	0.000056	0.0049570	0.0020600	1	2
58869.753724	0.000056	0.0006610	0.0022020	1	2
58869.753781	0.000056	0.0014470	0.0020170	1	2
58869.753837	0.000056	0.0016160	0.0020710	1	2
58869.753894	0.000056	-0.0004210	-0.0020430	1	2
58869.753951	0.000056	0.0008220	0.0021570	1	2
58869.754007	0.000056	0.0056600	0.0020850	1	2
58869.754064	0.000056	-0.0006540	-0.0019790	1	2
58869.754120	0.000056	0.0074270	0.0020760	1	2
58869.754177	0.000056	0.0003780	0.0020500	1	2
58869.754234	0.000056	-0.0031090	-0.0021340	1	2
58869.754290	0.000056	0.0006770	0.0020990	1	2
58869.754347	0.000056	-0.0031190	-0.0020540	1	2
58869.754403	0.000056	0.0039620	0.0020790	1	2
58869.754460	0.000056	0.0010480	0.0020550	1	2
58869.754517	0.000056	0.0005150	0.0020180	1	2
58869.754573	0.000056	0.0042150	0.0020150	1	2
58869.754630	0.000056	-0.0006820	-0.0019920	1	2
58869.754687	0.000056	0.0004010	0.0020500	1	2
58869.754743	0.000056	-0.0013450	-0.0020860	1	2
58869.754800	0.000056	0.0051890	0.0021060	1	2
58869.754856	0.000056	0.0030110	0.0021040	1	2
58869.754913	0.000056	0.0016910	0.0020540	1	2
58869.754970	0.000056	-0.0011410	-0.0020810	1	2
58869.755026	0.000056	0.0061310	0.0020750	1	2
58869.755083	0.000056	0.0082040	0.0020690	1	2
58869.755139	0.000056	0.0126460	0.0020920	1	2
58869.755196	0.000056	0.0156170	0.0021360	1	2
58869.755253	0.000056	0.0190910	0.0020640	1	2
58869.755309	0.000056	0.0195990	0.0021740	1	2
58869.755366	0.000056	0.0289940	0.0022760	1	2
58869.755422	0.000056	0.0326670	0.0022240	1	2
58869.755479	0.000056	0.0314510	0.0021990	1	2
58869.755536	0.000056	0.0273050	0.0022730	1	2
58869.755592	0.000056	0.0299180	0.0022870	1	2
58869.755649	0.000056	0.0313600	0.0021540	1	2
58869.755705	0.000056	0.0311670	0.0022150	1	2
58869.755762	0.000056	0.0346010	0.0022060	1	2
58869.755819	0.000056	0.0349800	0.0022040	1	2
58869.755875	0.000056	0.0350440	0.0022270	1	2
58869.755932	0.000056	0.0331770	0.0022510	1	2
58869.755989	0.000056	0.0335410	0.0021310	1	2
58869.756045	0.000056	0.0331710	0.0022320	1	2
58869.756102	0.000056	0.0357600	0.0021110	1	2
58869.756158	0.000056	0.0344280	0.0022670	1	2
58869.756215	0.000056	0.0339690	0.0022410	1	2
58869.756272	0.000056	0.0333380	0.0022360	1	2
58869.756328	0.000056	0.0377810	0.0021790	1	2
58869.756385	0.000056	0.0340660	0.0021210	1	2
58869.756441	0.000056	0.0358710	0.0021450	1	2
58869.756498	0.000056	0.0335610	0.0022410	1	2
58869.756555	0.000056	0.0338410	0.0021910	1	2
58869.756611	0.000056	0.0296220	0.0022060	1	2
58869.756668	0.000056	0.0308200	0.0020880	1	2

